390,0.003769647,0.000414616,0.0184726
391,0.004892311,0.000543622,0.023997648
392,0.006014975,0.000672628,0.029522696
393,0.007137639,0.000801634,0.035047744
394,0.008260303,0.00093064,0.040572792
395,0.009382967,0.001059646,0.04609784
396,0.011934978,0.001338156,0.058800072
397,0.014486988,0.001616665,0.071502304
398,0.017038999,0.001895175,0.084204536
399,0.019591009,0.002173684,0.096906768
400,0.02214302,0.002452194,0.109609
401,0.027200388,0.002956099,0.13507212
402,0.032257756,0.003460003,0.16053524
403,0.037315124,0.003963908,0.18599836
404,0.042372492,0.004467812,0.21146148
405,0.04742986,0.004971717,0.2369246
406,0.055851494,0.005793346,0.27970706
407,0.064273128,0.006614974,0.32248952
408,0.072694762,0.007436603,0.36527198
409,0.081116396,0.008258231,0.40805444
410,0.08953803,0.00907986,0.4508369
411,0.100554704,0.010122642,0.50824596
412,0.111571378,0.011165424,0.56565502
413,0.122588052,0.012208206,0.62306408
414,0.133604726,0.013250988,0.68047314
415,0.1446214,0.01429377,0.7378822
416,0.1564117,0.015489754,0.80066996
417,0.168202,0.016685738,0.86345772
418,0.1799923,0.017881722,0.92624548
419,0.1917826,0.019077706,0.98903324
420,0.2035729,0.02027369,1.051821
421,0.21262878,0.021443164,1.1024584
422,0.22168466,0.022612638,1.1530958
423,0.23074054,0.023782112,1.2037332
424,0.23979642,0.024951586,1.2543706
425,0.2488523,0.02612106,1.305008
426,0.25744676,0.027534924,1.3545716
427,0.26604122,0.028948788,1.4041352
428,0.27463568,0.030362652,1.4536988
429,0.28323014,0.031776516,1.5032624
430,0.2918246,0.03319038,1.552826
431,0.29800142,0.034868184,1.5919168
432,0.30417824,0.036545988,1.6310076
433,0.31035506,0.038223792,1.6700984
434,0.31653188,0.039901596,1.7091892
435,0.3227087,0.0415794,1.74828
436,0.32781804,0.043330834,1.7821198
437,0.33292738,0.045082268,1.8159596
438,0.33803672,0.046833702,1.8497994
439,0.34314606,0.048585136,1.8836392
440,0.3482554,0.05033657,1.917479
441,0.34697398,0.051756042,1.9176706
442,0.34569256,0.053175514,1.9178622
443,0.34441114,0.054594986,1.9180538
444,0.34312972,0.056014458,1.9182454
445,0.3418483,0.05743393,1.918437
446,0.33797138,0.058891848,1.9044586
447,0.33409446,0.060349766,1.8904802
448,0.33021754,0.061807684,1.8765018
449,0.32634062,0.063265602,1.8625234
450,0.3224637,0.06472352,1.848545
451,0.31450388,0.066255494,1.8117238
452,0.30654406,0.067787468,1.7749026
453,0.29858424,0.069319442,1.7380814
454,0.29062442,0.070851416,1.7012602
455,0.2826646,0.07238339,1.664439
456,0.27583676,0.074936344,1.6359826
457,0.26900892,0.077489298,1.6075262
458,0.26218108,0.080042252,1.5790698
459,0.25535324,0.082595206,1.5506134
460,0.2485254,0.08514816,1.522157
461,0.24321594,0.089321428,1.5034136
462,0.23790648,0.093494696,1.4846702
463,0.23259702,0.097667964,1.4659268
464,0.22728756,0.101841232,1.4471834
465,0.2219781,0.1060145,1.42844
466,0.21372058,0.11079074,1.392874
467,0.20546306,0.11556698,1.357308
468,0.19720554,0.12034322,1.321742
469,0.18894802,0.12511946,1.286176
470,0.1806905,0.1298957,1.25061
471,0.1703908,0.13461788,1.20032378
472,0.1600911,0.13934006,1.15003756
473,0.1497914,0.14406224,1.09975134
474,0.1394917,0.14878442,1.04946512
475,0.129192,0.1535066,0.9991789
476,0.11971939,0.15856624,0.9503907
477,0.11024678,0.16362588,0.9016025
478,0.10077417,0.16868552,0.8528143
479,0.09130156,0.17374516,0.8040261
480,0.08182895,0.1788048,0.7552379
481,0.07466489,0.1843404,0.71653658
482,0.06750083,0.189876,0.67783526
483,0.06033677,0.1954116,0.63913394
484,0.05317271,0.2009472,0.60043262
485,0.04600865,0.2064828,0.5617313
486,0.040974882,0.21276944,0.5313713
487,0.035941114,0.21905608,0.5010113
488,0.030907346,0.22534272,0.4706513
489,0.025873578,0.23162936,0.4402913
490,0.02083981,0.237916,0.4099313
491,0.018091394,0.2473464,0.39006382
492,0.015342978,0.2567768,0.37019634
493,0.012594563,0.2662072,0.35032886
494,0.009846147,0.2756376,0.33046138
495,0.007097731,0.285068,0.3105939
496,0.006170502,0.29772512,0.29601018
497,0.005243274,0.31038224,0.28142646
498,0.004316045,0.32303936,0.26684274
499,0.003388817,0.33569648,0.25225902
500,0.002461588,0.3483536,0.2376753
501,0.002699106,0.36423478,0.2245406
502,0.002936624,0.38011596,0.2114059
503,0.003174142,0.39599714,0.1982712
504,0.00341166,0.41187832,0.1851365
505,0.003649178,0.4277595,0.1720018
506,0.00603332,0.44630704,0.16113736
507,0.008417463,0.46485458,0.15027292
508,0.010801605,0.48340212,0.13940848
509,0.013185748,0.50194966,0.12854404
510,0.01556989,0.5204972,0.1176796
511,0.021086254,0.54052288,0.110710776
512,0.026602618,0.56054856,0.103741952
513,0.032118982,0.58057424,0.096773128
514,0.037635346,0.60059992,0.089804304
515,0.04315171,0.6206256,0.08283548
516,0.050447202,0.64011828,0.077569198
517,0.057742694,0.65961096,0.072302916
518,0.065038186,0.67910364,0.067036634
519,0.072333678,0.69859632,0.061770352
520,0.07962917,0.718089,0.05650407
521,0.089072696,0.73340016,0.05270708
522,0.098516222,0.74871132,0.04891009
523,0.107959748,0.76402248,0.0451131
524,0.117403274,0.77933364,0.04131611
525,0.1268468,0.7946448,0.03751912
526,0.13783796,0.80723182,0.034891624
527,0.14882912,0.81981884,0.032264128
528,0.15982028,0.83240586,0.029636632
529,0.17081144,0.84499288,0.027009136
530,0.1818026,0.8575799,0.02438164
531,0.19354238,0.86749086,0.02263766
532,0.20528216,0.87740182,0.02089368
533,0.21702194,0.88731278,0.0191497
534,0.22876172,0.89722374,0.01740572
535,0.2405015,0.9071347,0.01566174
536,0.25436354,0.91660126,0.014498686
537,0.26822558,0.92606782,0.013335632
538,0.28208762,0.93553438,0.012172578
539,0.29594966,0.94500094,0.011009524
540,0.3098117,0.9544675,0.00984647
541,0.32393424,0.95985612,0.00910346
542,0.33805678,0.96524474,0.00836045
543,0.35217932,0.97063336,0.007617441
544,0.36630186,0.97602198,0.006874431
545,0.3804244,0.9814106,0.006131421
546,0.39422364,0.98293304,0.005663195
547,0.40802288,0.98445548,0.005194969
548,0.42182212,0.98597792,0.004726743
549,0.43562136,0.98750036,0.004258517
550,0.4494206,0.9890228,0.003790291
551,0.46514114,0.9911104,0.00349767
552,0.48086168,0.993198,0.003205049
553,0.49658222,0.9952856,0.002912428
554,0.51230276,0.9973732,0.002619807
555,0.5280233,0.9994608,0.002327186
556,0.54509432,0.99892338,0.002148174
557,0.56216534,0.99838596,0.001969163
558,0.57923636,0.99784854,0.001790151
559,0.59630738,0.99731112,0.00161114
560,0.6133784,0.9967737,0.001432128
561,0.6310382,0.99546994,0.001322153
562,0.648698,0.99416618,0.001212178
563,0.6663578,0.99286242,0.001102203
564,0.6840176,0.99155866,0.000992228
565,0.7016774,0.9902549,0.000882253
566,0.72069692,0.98685614,0.000814851
567,0.73971644,0.98345738,0.000747449
568,0.75873596,0.98005862,0.000680046
569,0.77775548,0.97665986,0.000612644
570,0.796775,0.9732611,0.000545242
571,0.81448752,0.96710026,0.000503928
572,0.83220004,0.96093942,0.000462615
573,0.84991256,0.95477858,0.000421301
574,0.86762508,0.94861774,0.000379987
575,0.8853376,0.9424569,0.000338674
576,0.90103784,0.93323778,0.000313295
577,0.91673808,0.92401866,0.000287915
578,0.93243832,0.91479954,0.000262536
579,0.94813856,0.90558042,0.000237157
580,0.9638388,0.8963613,0.000211777
581,0.98127324,0.8888331,0.000196122
582,0.99870768,0.8813049,0.000180468
583,1.01614212,0.8737767,0.000164813
584,1.03357656,0.8662485,0.000149158
585,1.051011,0.8587203,0.000133503
586,1.0627622,0.8492936,0.000123791
587,1.0745134,0.8398669,0.00011408
588,1.0862646,0.8304402,0.000104368
589,1.0980158,0.8210135,9.47E-05
590,1.109767,0.8115868,8.49E-05
591,1.1165376,0.80016514,7.89E-05
592,1.1233082,0.78874348,7.28E-05
593,1.1300788,0.77732182,6.67E-05
594,1.1368494,0.76590016,6.07E-05
595,1.14362,0.7544785,5.46E-05
596,1.1451026,0.74195386,5.08E-05
597,1.1465852,0.72942922,4.70E-05
598,1.1480678,0.71690458,4.31E-05
599,1.1495504,0.70437994,3.93E-05
600,1.151033,0.6918553,3.55E-05
601,1.1477778,0.67888556,3.31E-05
602,1.1445226,0.66591582,3.06E-05
603,1.1412674,0.65294608,2.82E-05
604,1.1380122,0.63997634,2.58E-05
605,1.134757,0.6270066,2.33E-05
606,1.1245912,0.6132802,2.18E-05
607,1.1144254,0.5995538,2.02E-05
608,1.1042596,0.5858274,1.87E-05
609,1.0940938,0.572101,1.71E-05
610,1.083928,0.5583746,1.55E-05
611,1.0686112,0.54461868,1.45E-05
612,1.0532944,0.53086276,1.35E-05
613,1.0379776,0.51710684,1.25E-05
614,1.0226608,0.50335092,1.15E-05
615,1.007344,0.489595,1.05E-05
616,0.98873274,0.47627394,8.39E-06
617,0.97012148,0.46295288,6.29E-06
618,0.95151022,0.44963182,4.19E-06
619,0.93289896,0.43631076,2.10E-06
620,0.9142877,0.4229897,0
621,0.89414146,0.41057666,0
622,0.87399522,0.39816362,0
623,0.85384898,0.38575058,0
624,0.83370274,0.37333754,0
625,0.8135565,0.3609245,0
626,0.78933954,0.3483569,0
627,0.76512258,0.3357893,0
628,0.74090562,0.3232217,0
629,0.71668866,0.3106541,0
630,0.6924717,0.2980865,0
631,0.66908556,0.28680724,0
632,0.64569942,0.27552798,0
633,0.62231328,0.26424872,0
634,0.59892714,0.25296946,0
635,0.575541,0.2416902,0
636,0.55505728,0.23221464,0
637,0.53457356,0.22273908,0
638,0.51408984,0.21326352,0
639,0.49360612,0.20378796,0
640,0.4731224,0.1943124,0
641,0.45539764,0.18639786,0
642,0.43767288,0.17848332,0
643,0.41994812,0.17056878,0
644,0.40222336,0.16265424,0
645,0.3844986,0.1547397,0
646,0.36754636,0.14765416,0
647,0.35059412,0.14056862,0
648,0.33364188,0.13348308,0
649,0.31668964,0.12639754,0
650,0.2997374,0.119312,0
651,0.28534576,0.113408788,0
652,0.27095412,0.107505576,0
653,0.25656248,0.101602364,0
654,0.24217084,0.095699152,0
655,0.2277792,0.08979594,0
656,0.21638164,0.085178842,0
657,0.20498408,0.080561744,0
658,0.19358652,0.075944646,0
659,0.18218896,0.071327548,0
660,0.1707914,0.06671045,0
661,0.16190928,0.063167758,0
662,0.15302716,0.059625066,0
663,0.14414504,0.056082374,0
664,0.13526292,0.052539682,0
665,0.1263808,0.04899699,0
666,0.119553834,0.046317556,0
667,0.112726868,0.043638122,0
668,0.105899902,0.040958688,0
669,0.099072936,0.038279254,0
670,0.09224597,0.03559982,0
671,0.087076696,0.033588302,0
672,0.081907422,0.031576784,0
673,0.076738148,0.029565266,0
674,0.071568874,0.027553748,0
675,0.0663996,0.02554223,0
676,0.062540892,0.024049662,0
677,0.058682184,0.022557094,0
678,0.054823476,0.021064526,0
679,0.050964768,0.019571958,0
680,0.04710606,0.01807939,0
681,0.044269124,0.016986658,0
682,0.041432188,0.015893926,0
683,0.038595252,0.014801194,0
684,0.035758316,0.013708462,0
685,0.03292138,0.01261573,0
686,0.030861716,0.011824841,0
687,0.028802052,0.011033952,0
688,0.026742388,0.010243062,0
689,0.024682724,0.009452173,0
690,0.02262306,0.008661284,0
691,0.021249282,0.008134563,0
692,0.019875504,0.007607841,0
693,0.018501726,0.00708112,0
694,0.017127948,0.006554398,0
695,0.01575417,0.006027677,0
696,0.014796892,0.00566133,0
697,0.013839614,0.005294983,0
698,0.012882336,0.004928635,0
699,0.011925058,0.004562288,0
700,0.01096778,0.004195941,0
701,0.010295974,0.003938926,0
702,0.009624168,0.00368191,0
703,0.008952362,0.003424895,0
704,0.008280556,0.003167879,0
705,0.00760875,0.002910864,0
706,0.007129922,0.002727803,0
707,0.006651093,0.002544741,0
708,0.006172265,0.00236168,0
709,0.005693436,0.002178618,0
710,0.005214608,0.001995557,0
711,0.004885577,0.00186985,0
712,0.004556546,0.001744143,0
713,0.004227514,0.001618436,0
714,0.003898483,0.001492729,0
715,0.003569452,0.001367022,0
716,0.003348526,0.001282563,0
717,0.0031276,0.001198104,0
718,0.002906673,0.001113645,0
719,0.002685747,0.001029186,0
720,0.002464821,0.000944727,0
721,0.002312632,0.000886523,0
722,0.002160443,0.000828318,0
723,0.002008254,0.000770114,0
724,0.001856065,0.000711909,0
725,0.001703876,0.000653705,0
726,0.001600348,0.000614083,0
727,0.001496821,0.000574462,0
728,0.001393293,0.00053484,0
729,0.001289766,0.000495219,0
730,0.001186238,0.000455597,0
731,0.001114381,0.000428072,0
732,0.001042524,0.000400548,0
733,0.000970667,0.000373023,0
734,0.00089881,0.000345498,0
735,0.000826954,0.000317974,0
736,0.000776729,0.000298728,0
737,0.000726504,0.000279482,0
738,0.00067628,0.000260236,0
739,0.000626055,0.00024099,0
740,0.00057583,0.000221745,0
741,0.00054183,0.000208707,0
742,0.00050783,0.000195669,0
743,0.00047383,0.000182632,0
744,0.00043983,0.000169594,0
745,0.00040583,0.000156557,0
746,0.000381796,0.000147324,0
747,0.000357761,0.000138091,0
748,0.000333727,0.000128858,0
749,0.000309692,0.000119626,0
750,0.000285658,0.000110393,0
751,0.000268963,0.000103969,0
752,0.000252269,9.75E-05,0
753,0.000235574,9.11E-05,0
754,0.00021888,8.47E-05,0
755,0.000202185,7.83E-05,0
756,0.000190514,7.38E-05,0
757,0.000178842,6.93E-05,0
758,0.00016717,6.48E-05,0
759,0.000155499,6.03E-05,0
760,0.000143827,5.58E-05,0
761,0.000135555,5.26E-05,0
762,0.000127284,4.94E-05,0
763,0.000119012,4.62E-05,0
764,0.00011074,4.30E-05,0
765,0.000102469,3.98E-05,0
766,9.67E-05,3.76E-05,0
