390,54.648
391,57.458
392,60.269
393,63.08
394,65.89
395,68.701
396,71.512
397,74.322
398,77.133
399,79.944
400,82.754
401,83.628
402,84.501
403,85.374
404,86.247
405,87.12
406,87.993
407,88.866
408,89.739
409,90.612
410,91.486
411,91.68
412,91.875
413,92.069
414,92.264
415,92.458
416,92.653
417,92.848
418,93.042
419,93.237
420,93.431
421,92.756
422,92.081
423,91.406
424,90.732
425,90.057
426,89.382
427,88.707
428,88.032
429,87.357
430,86.682
431,88.5
432,90.318
433,92.137
434,93.955
435,95.773
436,97.591
437,99.41
438,101.228
439,103.047
440,104.865
441,106.079
442,107.294
443,108.508
444,109.722
445,110.936
446,112.151
447,113.365
448,114.579
449,115.794
450,117.008
451,117.088
452,117.169
453,117.249
454,117.33
455,117.41
456,117.49
457,117.571
458,117.651
459,117.732
460,117.812
461,117.517
462,117.222
463,116.927
464,116.632
465,116.336
466,116.041
467,115.746
468,115.451
469,115.156
470,114.861
471,114.967
472,115.073
473,115.18
474,115.286
475,115.392
476,115.498
477,115.604
478,115.71
479,115.817
480,115.923
481,115.212
482,114.501
483,113.789
484,113.078
485,112.367
486,111.656
487,110.945
488,110.233
489,109.522
490,108.811
491,108.865
492,108.92
493,108.974
494,109.028
495,109.082
496,109.137
497,109.191
498,109.245
499,109.3
500,109.354
501,109.199
502,109.044
503,108.888
504,108.733
505,108.578
506,108.423
507,108.268
508,108.112
509,107.957
510,107.802
511,107.501
512,107.2
513,106.898
514,106.597
515,106.296
516,105.995
517,105.694
518,105.392
519,105.091
520,104.79
521,105.08
522,105.37
523,105.66
524,105.95
525,106.239
526,106.529
527,106.819
528,107.109
529,107.339
530,107.689
531,107.361
532,107.032
533,106.704
534,106.375
535,106.047
536,105.719
537,105.39
538,105.062
539,104.733
540,104.405
541,104.369
542,104.333
543,104.297
544,104.261
545,104.225
546,104.19
547,104.154
548,104.118
549,104.082
550,104.046
551,103.641
552,103.237
553,102.832
554,102.428
555,102.023
556,101.618
557,101.214
558,100.809
559,100.405
560,100
561,99.633
562,99.266
563,98.9
564,98.533
565,98.167
566,97.8
567,97.433
568,97.067
569,96.7
570,96.334
571,96.279
572,96.225
573,96.17
574,96.1
575,96.061
576,96.006
577,95.951
578,95.897
579,95.842
580,95.788
581,95.077
582,94.367
583,93.657
584,92.947
585,92.236
586,91.526
587,90.816
588,90.106
589,89.395
590,88.685
591,88.817
592,88.949
593,89.081
594,89.213
595,89.345
596,89.478
597,89.61
598,89.742
599,89.874
600,90.006
601,89.965
602,89.924
603,89.884
604,89.843
605,89.802
606,89.761
607,89.721
608,89.68
609,89.639
610,89.599
611,89.409
612,89.219
613,89.029
614,88.838
615,88.648
616,88.458
617,88.268
618,88.078
619,87.888
620,87.698
621,87.257
622,86.816
623,86.375
624,85.934
625,85.493
626,85.052
627,84.616
628,84.17
629,83.729
630,83.288
631,83.329
632,83.37
633,83.41
634,83.452
635,83.493
636,83.535
637,83.576
638,83.617
639,83.658
640,83.699
641,83.332
642,82.964
643,82.597
644,82.23
645,81.863
646,81.495
647,81.128
648,80.761
649,80.394
650,80.026
651,80.045
652,80.064
653,80.083
654,80.101
655,80.12
656,80.139
657,80.158
658,80.177
659,80.195
660,80.214
661,80.42
662,80.627
663,80.833
664,81.039
665,81.246
666,81.452
667,81.658
668,81.865
669,82.071
670,82.277
671,81.878
672,81.479
673,81.079
674,80.68
675,80.281
676,79.881
677,79.482
678,79.082
679,78.683
680,78.284
681,77.427
682,76.571
683,76.571
684,74.859
685,74.002
686,73.146
687,72.29
688,71.433
689,70.577
690,69.721
691,69.91
692,70.098
693,70.287
694,70.476
695,70.665
696,70.854
697,71.042
698,71.231
699,71.42
700,71.609
701,71.883
702,72.157
703,72.431
704,72.705
705,72.979
706,73.253
707,73.527
708,73.801
709,74.075
710,74.349
711,73.074
712,71.8
713,70.525
714,69.251
715,69.251
716,66.702
717,65.427
718,64.153
719,62.878
720,61.604
721,62.432
722,63.26
723,64.088
724,64.916
725,65.744
726,66.573
727,67.401
728,68.229
729,69.057
730,69.885
731,70.405
732,70.925
733,71.446
734,71.966
735,72.486
736,73.006
737,73.526
738,74.046
739,74.566
740,75.087
741,73.937
742,72.788
743,71.638
744,70.489
745,69.339
746,68.19
747,67.041
748,65.891
749,64.742
750,63.592
751,61.875
752,60.157
753,58.44
754,56.722
755,55.005
756,53.288
757,51.57
758,49.853
759,48.135
760,46.418
761,48.456
762,50.495
763,52.534
764,54.573
765,56.61
766,58.65
767,60.689
768,62.728
769,64.766
770,66.805
771,66.463
772,66.12
773,65.778
774,65.436
775,65.094
776,64.751
777,64.409
778,64.067
779,63.725
780,63.382
